T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
0,14391,3930,0,708535,0,0,383,90390,0,2055,11876,427590
0,12082,3928,2,792388,0,0,160,80732,0,1090,9616,416562
0,16149,8272,1,581318,0,0,235,280042,0,3087,15035,585781
0,11461,7636,1,490697,0,0,273,131460,0,1495,11193,513325
0,7356,3465,0,316459,0,44,75,41433,0,1566,6798,340914
0,7156,3581,1,532168,0,0,154,171731,0,1690,7363,569901
0,6995,4599,1,372599,0,0,370,241184,0,2158,7108,398260
4,8004,4221,1,288889,0,0,154,30078,0,1777,7513,341312
2,8179,1956,1,408617,0,0,218,152487,0,1923,6983,234288
0,10996,2657,0,524846,0,0,296,103237,0,2050,7912,341930
0,8736,2293,2,449177,0,0,199,85802,0,1728,6814,259461
2,8008,1983,0,330905,0,0,149,84277,0,2065,6460,230848
0,7380,3218,0,291085,0,0,327,105626,0,2063,7860,331736
0,4632,2718,1,231964,0,0,146,41086,0,1733,5633,270225
0,7783,5229,0,231793,0,0,199,64837,0,1608,8030,244922
0,11045,4186,1,544875,0,0,236,108425,0,1150,8755,310176
0,12319,7638,0,370702,0,0,250,42817,0,1196,11477,433719
0,13310,8839,1,374273,0,0,367,35725,0,133,13943,424967
0,8763,8272,1,357179,0,0,155,36826,0,1303,10368,402741
2,15638,4971,1,550772,0,0,172,30240,0,1834,10457,334168
1,16800,6039,1,513791,0,0,234,54120,0,1287,11784,308059
0,6391,4268,1,301551,0,0,304,47823,0,525,8025,350505
0,6877,4968,2,327869,0,0,187,100512,0,832,7783,351870
0,8264,5320,2,415503,0,0,485,74155,0,504,9659,442139
0,11959,9105,2,410795,0,0,597,265433,0,1200,13889,490670
0,9806,3683,2,382131,0,0,337,77152,0,1046,8891,268815
0,6888,6086,0,330957,0,0,378,108184,0,781,10032,393467
0,7650,3174,1,352530,0,0,130,37028,0,898,7859,228573
0,5575,3690,2,246524,0,0,168,444365,0,1635,7177,301614
0,7527,2985,0,373175,0,0,142,202549,0,913,7762,246934
2,7791,5777,4,354555,0,0,210,422176,0,1243,9906,433311
0,9806,6627,2,467874,0,0,271,373197,0,1253,12275,558342
0,11204,4702,0,552191,0,0,340,101529,0,1491,10544,355723
0,6862,3815,1,412123,0,0,232,36361,0,801,7721,251224
0,13183,5100,0,785716,0,0,559,70198,0,859,10403,512912
0,9452,3083,0,471003,0,0,122,52883,0,1096,8496,345401
0,6401,3415,1,356866,0,0,112,55858,0,1176,7049,444910
0,10010,3536,0,433731,0,0,242,83690,0,1084,9994,280605
1,6811,3749,1,358023,0,0,222,209560,0,1050,7778,426958
0,7690,3083,1,449228,0,0,351,512846,0,184,7654,291499
0,6285,4608,3,368827,0,0,378,409904,0,1148,8063,436004
0,9020,3282,1,498298,0,0,160,231801,0,1451,9506,352282
0,7253,6684,1,299847,0,0,87,25634,0,325,10970,370866
0,6452,4478,1,320091,0,0,209,79601,0,900,8672,380001
0,9876,3325,1,477926,0,0,121,486735,0,1415,9446,345653
0,11713,4383,1,572953,0,0,184,662490,0,971,10112,394052
0,16591,6239,4,517574,0,0,188,186538,0,1624,18279,355191
0,20061,7784,1,568037,0,0,462,135315,0,1541,20093,379622
0,9850,5963,2,487266,0,0,164,107315,0,1255,13684,567616
0,12752,3726,3,643543,0,0,285,481290,0,1065,11874,430411
0,15278,4098,4,613054,0,0,671,479901,0,1216,14863,445293
2,5724,3471,1,331815,0,0,119,266123,0,269,8205,381307
0,8415,4047,1,358825,0,0,124,167549,0,712,9106,416900
0,5879,2994,0,305677,0,0,163,560618,0,1260,6651,384295
0,9213,2098,0,511889,0,0,285,378587,0,1122,7358,364563
0,9699,4376,3,472945,0,0,312,275906,0,756,9982,604656
0,7458,3725,1,364433,0,0,323,236217,0,1081,8077,458482
2,11356,7253,0,510498,0,0,287,145207,0,1466,13239,626081
0,14058,7898,3,509051,0,0,342,233663,0,1785,17005,645319
0,11025,4123,2,650098,0,0,231,178981,0,1520,10675,484416
0,6872,4286,5,413637,0,0,295,497830,0,1253,8149,516242
0,8856,3150,0,590507,0,0,225,335059,0,1398,8252,435316
0,7025,3997,0,527127,0,0,283,287736,0,536,8492,610950
2,15821,7021,1,1137698,0,0,299,70350,0,953,15432,771843
0,10325,4858,0,635091,0,0,273,290096,0,67,10201,451335
1,18457,9517,2,525812,0,0,225,58705,0,175,18006,635545
0,15072,9240,1,508709,0,0,451,42981,0,107,19841,606459
0,8889,5585,3,506575,0,0,223,60108,0,742,12303,687223
0,22286,16883,6,868713,0,0,509,80731,0,3335,29861,1070227
0,19879,11506,4,1110504,0,0,1096,126358,0,2155,25345,827681
0,22607,12963,2,1145262,0,0,995,123999,0,2294,26033,836266
0,6642,3517,0,255774,0,0,162,9986,0,770,6664,335194
0,16341,10468,2,802638,0,0,529,79008,0,1243,17605,602223
2,20830,8775,1,1371165,0,0,331,110197,0,1916,20420,1017727
0,24837,10831,3,1975406,0,0,426,187909,0,1687,25158,1585570
0,11473,5231,2,1459532,0,0,341,85595,0,2320,12232,1083771
0,8132,5342,0,820739,0,0,114,65473,0,993,9393,598655
4,7666,3627,1,640579,0,0,123,67901,0,1266,7541,499105
0,9882,4723,1,979941,0,0,176,71300,0,1457,10661,658326
0,11194,3971,1,1371971,0,0,300,54230,0,1125,10364,1017939
2,11522,12608,1,649925,0,0,143,71095,0,919,16074,1194466
0,5617,2707,4,770741,0,0,236,33457,0,1082,6483,928532
0,12274,8970,5,1041391,0,0,512,56309,0,1854,14969,1184268
0,19205,11407,0,1448714,0,0,187,53393,0,1839,20825,1020658
0,10721,12445,2,567899,0,0,286,74167,0,827,16712,1154016
0,23358,12468,4,1958862,0,0,246,55687,0,1768,23971,1443732
0,13511,4965,1,1543476,0,0,236,70361,0,1538,13051,1096809
0,10937,8997,0,1080556,0,0,189,68789,0,1258,14236,1455959
1,10920,8289,5,731272,0,0,243,62203,0,1291,15406,917894
0,7140,4864,1,551192,0,0,321,54473,0,948,8851,1147192
0,12856,10131,3,1081651,0,0,388,94958,0,2224,16095,1339214
0,6261,2635,0,651353,0,0,214,133395,0,627,6624,487560
3,6006,2461,1,750262,0,0,155,282502,0,1146,5588,530727
2,14881,6799,2,1034907,0,0,464,571437,0,949,14261,722046
0,7863,6700,0,566173,0,0,153,433518,0,1062,10809,675341
0,9731,4615,1,899472,0,0,363,114582,0,1075,10214,709458
0,8398,5640,0,342903,0,0,566,5709,0,607,9761,451774
0,11708,5908,0,1391446,0,0,282,24386,0,922,11845,963161
0,14708,6445,1,1643444,0,0,398,87882,0,2641,14544,1159025
0,11834,7249,0,1500902,0,0,232,107792,0,1728,11435,1079769
0,11035,6858,0,1285977,0,0,296,82437,0,1540,12449,840043
0,10323,4262,0,1062109,0,0,200,45870,0,1778,10006,828883
0,12996,4584,1,1242021,0,0,371,82073,0,387,10909,896862
0,10015,3092,0,823529,0,0,269,36928,0,1368,8041,552371
0,4771,3024,0,316509,0,4,101,19210,0,781,5050,379615
0,6731,3140,0,550936,0,0,262,64461,0,227,6831,696719
0,7664,5183,0,673586,0,0,162,67105,0,237,9628,849488
0,14841,4931,1,920439,0,0,365,44241,0,113,12441,704004
0,13777,5373,1,903313,0,0,460,77071,0,40,11914,605631
0,11372,7857,1,471077,0,0,283,21510,0,1126,13154,648889
0,10697,7292,1,590854,0,5,476,12538,0,1135,12759,794397
0,28018,10232,1,1554418,0,0,1188,68298,0,870,26131,1159995
0,24857,12819,3,2246929,0,0,520,93786,0,3022,23164,1525885
0,15418,6230,1,1612092,0,0,563,74437,0,309,12588,1156368
0,15936,7548,1,1996345,0,0,241,63961,0,84,15288,1358596
0,12915,6344,0,1549490,0,0,424,81867,0,878,13540,1126099
0,8669,6227,0,820094,0,4,589,91141,0,664,10224,1076969
2,11086,4241,0,1285993,0,0,350,88413,0,1797,9730,887519
1,14946,5258,0,986325,0,0,220,23059,0,499,13694,793390
0,13236,4502,0,1311362,0,0,367,24642,0,1146,13868,937195
0,13485,8152,1,885862,0,0,237,56277,0,1039,15955,1185447
0,37591,19952,4,2239421,0,3,771,60120,0,2856,32014,1595443
0,31777,11773,2,2394509,0,0,745,96187,0,1295,28711,1731799
0,16936,6029,0,1601888,0,0,383,75195,0,1482,14867,1232484
0,13966,7226,0,1031932,0,71,110,95499,0,2500,12124,758683
2,17033,12085,2,1029577,0,2,192,132465,0,731,20547,1370641
0,19406,10158,0,1466307,0,0,590,85400,0,1834,17386,1053678
0,20128,7144,2,1230988,0,0,357,59451,0,1261,16093,903053
2,28822,21361,6,853309,0,0,267,14934,0,1450,32968,1098090
2,16414,11181,0,955898,0,0,889,74733,0,216,20506,1339449
1,28057,15336,6,2003026,0,1,315,84167,0,1322,24695,1573539
0,18648,12031,1,1326917,0,0,1199,158598,0,1054,20947,1143242
2,12288,7770,0,1188954,0,0,179,55052,0,1174,14188,989193
0,11764,4474,2,909725,0,0,275,81315,0,568,12490,795523
0,13873,6947,0,1255435,0,0,203,62543,0,609,14937,1022104
0,13848,8156,0,1117787,0,14,327,75884,0,1246,13602,870060
0,8752,6534,2,785111,0,0,270,60273,0,419,10923,620459
2,8768,4205,0,752206,0,0,302,55418,0,184,9652,582818
0,13635,8699,3,1083720,0,0,234,84391,0,87,14946,800023
0,10071,7197,4,856694,0,0,161,62072,0,645,11593,657533
2,11629,8932,3,1112306,0,0,159,46326,0,1043,13913,859553
0,12771,16487,2,772798,0,0,301,18773,0,357,22018,1028015
0,11746,10045,1,1128097,0,0,314,22934,0,366,15900,829110
0,8510,7672,3,1098029,0,0,246,49320,0,378,10407,833968
0,6603,5574,4,652016,0,0,388,79116,0,680,9875,908082
0,9175,6774,0,935178,0,0,235,37016,0,496,10958,745051
0,9944,5905,1,1012126,0,0,160,55473,0,342,11061,790849
0,8913,4599,0,876468,0,0,160,38561,0,715,10280,703061
0,17738,10651,3,1190147,0,0,266,45972,0,1364,16621,979097
0,15434,11434,15,877613,0,0,165,54558,0,310,19555,1127495
0,12411,8980,1,841012,0,0,285,67247,0,269,17655,1146417
0,8962,6164,0,516051,0,0,198,34436,0,489,11749,767844
0,8248,4893,1,832834,0,0,347,39671,0,755,10701,657308
0,7077,4613,1,591884,0,0,89,49279,0,777,9705,860031
0,11789,6009,0,1230960,0,7,193,81074,0,646,11791,898394
0,6125,3963,2,732511,0,0,287,52938,0,901,9094,1105268
0,5784,3560,2,553771,0,0,179,44893,0,460,8125,774009
0,8704,8407,1,465552,0,0,297,50456,0,923,12835,645415
0,6196,4277,0,415320,0,0,259,58178,0,572,8964,574643
0,8280,5439,2,961957,0,0,253,64777,0,233,9612,693038
0,5819,4399,2,517240,0,0,104,51327,0,717,8620,696613
0,7188,4047,0,634573,0,0,196,46025,0,615,8783,499850
0,9076,4407,2,793632,0,1,224,47976,0,386,10020,589196
0,10369,6016,1,665022,0,0,316,67871,0,519,12414,846639
0,9907,4819,0,792771,0,0,199,46889,0,841,10318,599284
0,6247,4606,1,464533,0,0,168,43809,0,393,8754,606498
0,7772,5006,0,739959,0,0,159,57736,0,601,10661,608212
0,10356,5271,0,823460,0,0,367,67616,0,421,11673,673667
0,14379,7200,3,1030912,0,0,392,90345,0,17,15760,827843
0,13708,11384,0,692096,0,1,327,45695,0,42,20665,1039022
2,8391,8141,2,593242,0,0,398,54748,0,321,13458,874181
0,6952,5285,1,728899,0,0,167,54842,0,113,9679,592046
0,7064,6827,0,558839,0,0,219,74647,0,258,12181,883663
2,8918,7312,2,602154,0,0,380,105626,0,177,13894,897732
0,7972,6654,1,640925,0,0,863,118556,0,769,13385,958030
0,6834,5433,1,400723,0,0,204,61694,0,415,10092,600521
0,7822,6928,0,567279,0,0,253,76450,0,142,12023,812195
2,7061,4587,0,674604,0,0,213,57933,0,721,8675,534501
0,9550,7192,1,643921,0,0,225,27966,0,95,12335,494788
0,6191,4756,1,599681,0,0,284,30996,0,640,9175,518039
0,4397,3057,1,326180,0,0,116,45722,0,18,6444,518266
0,5796,5897,0,648457,0,0,176,56105,0,575,9707,528298
0,13720,10800,4,918545,0,6,210,50438,0,545,16601,726703
0,7253,7494,0,547304,0,0,463,64709,0,229,12512,831920
0,19764,13380,4,1520672,0,0,647,94637,0,2271,25325,1362985
0,13807,10261,5,1491999,0,0,352,85204,0,814,17412,1290447
2,10857,7797,2,993751,0,0,231,105165,0,423,13958,948327
0,16204,19744,6,1802414,0,0,377,109698,0,1919,26254,1528711
0,11429,9865,1,1272043,0,3,808,94075,0,254,15640,1102436
0,14777,14687,3,1314726,0,0,465,67607,0,277,19084,1122782
2,14473,15988,5,712206,0,1,587,33110,0,240,27179,1170153
3,9029,8141,2,795919,0,0,793,74538,0,42,14766,698671
0,9762,9993,1,613395,0,0,799,71826,0,89,21799,1053530
0,7406,7044,1,552487,0,0,603,57723,0,49,13770,867181
0,5552,5007,0,762568,0,0,735,82661,0,25,9622,712422
0,5101,5190,3,379419,0,0,216,29065,0,36,9299,622353
0,8540,7960,1,737240,0,0,353,64879,0,22,12757,649436
0,7938,7601,1,679468,0,0,144,57563,0,9,12255,577015
2,7372,4730,2,736325,0,0,214,61816,0,41,11322,625800
0,6900,5899,1,563812,0,0,526,70243,0,58,11491,889097
0,4305,3087,1,356079,0,0,85,72665,0,35,6816,583350
0,7365,7160,1,401948,0,0,266,66063,0,28,12545,650328
0,6936,4591,0,645500,0,0,170,70194,0,16,9206,548401
0,7129,18438,0,450725,0,0,434,59623,0,12,23144,733297
0,5773,7135,1,364186,0,0,171,26300,0,92,10648,576268
0,5431,4728,0,385880,0,0,147,45825,0,24,7897,637074
0,7856,5867,1,298183,0,0,205,32188,0,56,10490,627355
0,6183,4566,0,418689,0,0,153,51528,0,33,9704,631871
0,6220,5466,0,472389,0,0,332,110278,0,36,9818,705367
0,5559,5411,0,379862,0,0,337,62192,0,80,8640,584301
0,10154,7366,0,836629,0,0,316,51649,0,33,13062,684636
2,18830,13095,1,1263785,0,3,295,52287,0,93,24732,1036842
0,9308,5847,0,882862,0,0,103,56985,0,124,11747,707959
0,5995,4711,0,495679,0,0,465,97416,0,191,8483,766424
0,7522,3892,1,847303,0,0,255,75504,0,48,8405,701270
0,10222,7230,1,991608,0,0,339,104056,0,4,13246,1469365
0,8809,6123,0,940711,0,7,294,136308,0,34,12161,1467996
0,14400,6205,3,1537971,0,3,242,97763,0,339,15826,1391984
0,9749,4813,2,1223780,0,0,382,111448,0,47,11942,1157939
0,12292,7444,1,1051596,0,0,901,86279,0,47,16578,1604527
0,11387,5713,1,683541,0,0,187,55692,0,2620,11484,550588
0,11250,7745,3,733708,0,0,389,92224,0,3761,16844,1084688
0,6743,4425,1,514520,0,0,251,71655,0,1817,8698,764810
0,8324,3783,0,990431,0,0,141,68458,0,265,9658,794226
0,6539,4781,0,659147,0,0,149,64485,0,3164,8111,1012593
2,5638,3194,3,491504,0,0,76,42832,0,2034,6925,721685
0,8916,4410,1,566410,0,1,126,55920,0,328,8903,803306
0,12026,7824,2,971784,0,0,389,71082,0,287,15845,1403844
0,5942,3987,0,499449,0,0,253,63506,0,59,7434,757552
0,9031,5210,0,691940,0,15,299,81751,0,179,10018,1017271
0,15133,9746,2,924626,0,0,377,72114,0,4111,16069,1302269
4,13394,8996,4,674449,0,0,278,69815,0,146,18868,1014371
2,22305,13007,5,1196237,0,0,906,84484,0,73,29418,1754648
0,20938,16346,3,1332664,0,1,620,88023,0,309,24813,1985799
0,16713,9984,4,847431,0,0,504,77161,0,53,20093,1217907
0,13901,7977,4,891903,0,0,623,135414,0,1014,15426,1287371
2,11992,8063,2,833879,0,0,366,137549,0,1660,12993,1150679
0,11893,7804,2,806364,0,0,1021,155786,0,573,14324,1133888
0,9475,5857,2,546021,0,0,262,66564,0,52,10608,751610
0,7681,3750,0,659278,0,0,200,60431,0,122,6819,926240
0,7563,3783,3,660297,0,2,241,78504,0,134,8552,880249
0,7995,4841,2,667830,0,0,254,52905,0,156,9223,877234
0,7694,4875,1,663177,0,0,408,83319,0,65,9458,859150
2,6862,3897,2,422935,0,0,124,30580,0,25,6848,562482
0,15149,8316,6,1239063,0,0,597,63566,0,404,18094,930301
0,20391,10493,4,1617154,0,3,343,71569,0,2205,19329,968409
0,13437,10076,2,909183,0,0,603,137814,0,207,16881,1135669
0,18689,8892,4,1097053,0,0,637,88124,0,109,20042,849690
0,8071,4694,1,658117,0,0,370,48400,0,223,9551,903732
0,12028,9493,6,1144638,0,0,428,59712,0,5038,14912,1578826
0,8096,5807,2,718586,0,0,199,71514,0,179,9450,1012908
0,9591,6511,3,724239,0,0,319,65478,0,230,12215,983196
0,11298,6492,2,765912,0,0,526,75109,0,92,12806,1028140
23,12206,9129,4,772412,0,2,919,64042,0,3476,15191,1105191
2,9819,6972,1,746670,0,0,519,63694,0,1253,12976,1089859
0,7028,3869,1,396185,0,19,317,80164,0,2357,7900,521358
0,13593,10012,4,797470,0,0,1544,153216,0,1482,17350,1115152
0,8370,4960,1,676797,0,0,455,56389,0,912,8766,895059
2,8636,5185,2,601470,0,0,228,52301,0,1222,8374,845988
0,14422,7529,3,1314897,0,0,760,113632,0,1564,16215,1029169
2,20199,12206,3,920757,0,0,847,153577,0,2924,21842,1245797
2,9554,6744,1,624536,0,0,399,53026,0,1040,10374,852302
0,8279,5197,0,598340,0,0,260,39662,0,1286,8434,781338
0,9016,4919,1,701508,0,0,316,86621,0,1426,8878,911881
0,10123,6031,2,614682,0,0,499,64752,0,1392,10263,777615
1,8940,5390,1,731841,0,0,506,55098,0,1692,10886,1005806
0,9648,5748,2,712956,0,0,238,35231,0,1519,8927,903578
2,6701,4552,1,502345,0,0,222,61122,0,807,7672,652199
0,11645,5629,1,779784,0,0,413,49010,0,1600,12380,590586
0,8112,5900,2,812491,0,2,186,60334,0,1115,10294,609839
0,14986,9073,1,1140915,0,2,853,180489,0,1514,15764,861175
2,7353,4987,2,728369,0,0,296,107149,0,899,8605,513839
0,8184,4609,4,496299,0,0,188,43444,0,782,9096,639041
0,9600,6519,2,851932,0,0,258,77371,0,1099,10248,583318
0,27608,14036,11,1690916,0,0,437,83328,0,3020,26562,1259677
0,39821,26590,19,2476068,0,1,549,168240,0,5136,39898,1669610
0,21181,18118,12,2005675,0,0,843,349492,0,184,23274,1366237
0,28988,23379,20,2121736,0,1,1096,170906,0,962,34017,1524444
0,20092,13134,10,1832081,0,0,843,169312,0,544,21200,1304373
4,62985,38090,21,3120457,0,8,2613,263852,0,1901,62483,2352035
0,27055,19470,12,1341256,0,0,940,203274,0,2010,27369,1751122
0,19453,13063,4,1711315,0,0,670,124075,0,2396,18636,1360998
0,20412,12921,9,969506,0,0,668,75655,0,2341,21903,1288963
4,37826,19665,17,2139690,0,0,1306,115831,0,5264,29548,1576665
0,23967,17992,12,1554441,0,0,1960,241040,0,205,26260,2155198
0,54106,23146,19,2067369,0,0,3277,372964,0,3898,44522,1623211
0,33962,17067,13,1432172,0,0,4175,227976,0,3673,27978,1188807
0,26864,11695,11,948394,0,0,1977,124262,0,1014,22571,717847
0,18213,8101,2,1023635,0,0,602,108877,0,2878,13786,770890
2,24845,10953,10,1112272,0,0,552,94230,0,4329,17906,734458
0,26301,11470,5,1278641,0,0,838,102686,0,5597,18176,968928
0,38152,16802,28,2092623,0,0,680,162457,0,5543,24062,1306981
0,28143,10600,5,1301310,0,0,566,201780,0,4021,21561,1044436
0,23486,10587,11,1348979,0,0,716,142964,0,4180,17321,1033060
0,22611,10086,5,1067548,0,17,1117,122988,0,4681,19469,836426
0,23018,7245,3,1019263,0,2,833,124333,0,3296,16165,772357
0,32691,14074,6,1307853,0,0,483,101490,0,4767,25315,944151
1,30789,16650,23,1286483,0,3,627,144151,0,6976,23116,1578862
1,19651,6827,6,1141372,0,0,638,125820,0,4967,13508,780153
0,39915,17656,15,1280984,0,0,1344,150979,0,5594,31123,962815
0,22309,8264,9,1205362,0,0,1420,311658,0,3067,14584,916239
0,27030,13629,10,656956,0,0,838,148596,0,4376,21890,955366
0,34064,11525,13,1313064,0,1,1598,172211,0,3808,25132,1042465
0,18814,10901,5,694786,0,16,886,133542,0,4213,17749,1020934
0,40956,17481,13,1307608,0,21,2612,428516,0,7504,28674,907387
0,40438,19016,12,1491271,0,0,1874,262851,0,4064,32003,1125353
0,24224,11694,9,1292740,0,0,1399,178515,0,3509,21052,978222
2,22446,11669,7,1193650,0,0,988,154720,0,4459,17669,938985
0,28625,13599,9,1285230,0,1,754,139205,0,4003,20547,882962
0,29182,12676,4,1514765,0,0,694,184704,0,4458,21912,1097955
0,24201,13139,8,915715,0,0,1203,93505,0,3020,20737,1225187
0,30829,13606,10,1434074,0,0,823,49899,0,3654,26257,1023864
0,29683,14157,14,1941153,0,0,866,143536,0,5653,24240,1409623
0,32633,17909,17,1510985,0,1,577,166840,0,4661,25301,1012645
0,22070,10615,8,1301882,0,3,541,195574,0,2823,15636,971020
0,21494,10143,9,1349519,0,0,708,195755,0,3468,15688,917573
0,15675,8168,2,1188654,0,0,495,166004,0,3363,14165,936013
2,34490,15361,5,2131596,0,0,1065,175063,0,6503,27510,1644091
0,25469,12175,17,1611090,0,0,642,180392,0,3615,21517,1295430
0,27896,15776,10,1695603,0,0,1007,202476,0,5196,22798,1284260
0,22722,13874,10,1435992,0,0,2124,317833,0,3005,19901,1026922
1,19110,10144,5,1149898,0,0,596,147411,0,3017,16825,873740
0,34223,13941,8,1410104,0,0,439,199288,0,3963,28036,1022587
0,20920,10594,11,1097285,0,0,963,73303,0,4656,17776,843876
2,31523,15106,10,1426375,0,1,1255,78975,0,5778,28325,1079710
0,55225,28334,10,1674469,0,0,1080,130297,0,6445,40913,1214839
0,12121,4492,6,248693,0,0,417,11555,0,1301,11035,451608
4,20257,10802,3,968281,0,0,484,112547,0,3546,20149,735044
0,14208,8645,6,1085777,0,0,329,271988,0,3639,14130,800002
0,11028,6704,3,957114,0,0,320,179657,0,3689,11583,732898
0,12664,7381,5,941077,0,0,317,145369,0,2568,11943,768942
2,13740,6669,3,442222,0,0,449,50724,0,2794,14663,652268
2,14167,7293,2,923473,0,0,375,142103,0,3656,12632,758278
0,10597,5018,2,650995,0,0,495,81768,0,2054,9607,515842
0,12403,5065,0,765112,0,0,390,149696,0,3361,10567,639110
0,13273,5912,3,709561,0,0,216,96695,0,3214,12718,579339
0,16489,7480,2,681392,0,0,505,109069,0,3870,14618,527024
0,10818,5003,4,701083,0,0,252,85775,0,2463,11165,557101
0,20237,9610,4,988026,0,3,439,76831,0,3274,19358,771257
0,28307,12755,6,1215417,0,0,663,133874,0,4635,25123,850783
2,20928,8242,3,809540,0,0,705,177251,0,4938,19157,624165
0,14815,9272,6,374479,0,0,862,136998,0,2271,16429,789495
1,23436,10649,2,817708,0,0,672,100546,0,2576,21103,573530
0,16539,7793,5,698288,0,0,536,33818,0,2578,14771,541434
4,37459,17380,8,1302984,0,0,1118,66584,0,6474,33032,963944
0,17686,7734,1,791048,0,0,729,24380,0,1644,16177,625297
2,7792,3633,0,156237,0,0,297,5089,0,201,7023,232261
0,11401,6189,6,482278,0,0,322,91832,0,3157,11448,936677
0,13845,6510,1,793029,0,0,798,122404,0,2561,13111,626665
0,15273,11497,12,476516,0,0,487,122355,0,2257,18716,933113
0,9739,4572,5,332071,0,0,655,122434,0,2051,8163,616546
0,8719,6004,7,364184,0,0,328,123732,0,26653,10183,712022
0,10704,5952,5,455770,0,0,229,71419,0,27199,11574,866987
0,14399,9145,11,568600,0,0,748,98123,0,5889,15150,1148473
0,15741,5776,7,803640,0,0,706,181443,0,46250,12353,651826
0,10577,4196,1,674299,0,0,187,115381,0,40591,10539,570853
0,8485,4292,6,257320,0,0,240,112299,0,13366,10046,546024
0,9817,3853,6,287512,0,0,203,25476,0,13350,7417,622292
2,9207,4969,3,321557,0,0,283,26768,0,17157,7880,675662
1,11013,4064,1,472478,0,92,158,16558,0,30349,9844,391456
0,17220,12662,16,568253,0,0,729,91043,0,60882,19062,1270944
0,22249,13176,14,652627,0,0,662,117997,0,49168,26575,1427137
3,14434,8191,11,428613,0,0,480,155313,0,23899,15841,967318
0,12304,7453,9,454631,0,0,559,136899,0,1835,11956,1091050
0,13449,6668,11,400850,0,0,743,78495,0,197,14028,856731
0,8579,3536,3,355852,0,0,503,49188,0,55,7141,836401
0,12102,5745,11,493497,0,0,238,172145,0,28146,11315,942826
2,13211,6459,9,414216,0,0,254,92370,0,27451,11930,841294
2,37044,17914,9,1705077,0,0,994,68504,0,57103,30611,1386400
0,25154,11681,5,1256680,0,0,719,129822,0,85291,22853,1183126
2,14052,6760,5,378064,0,0,317,43598,0,38203,12701,724981
2,10423,6505,8,352257,0,0,250,41249,0,42697,10542,731295
0,13143,7512,11,433750,0,0,337,47045,0,42599,13643,987272
3,12112,6159,10,369915,0,0,458,37572,0,21608,12126,860611
0,8689,4431,1,390010,0,0,292,38216,0,32223,9561,649957
9,10024,5834,5,404078,0,0,510,26862,0,24564,14798,739055
0,8172,3670,2,372240,0,42,152,17044,0,17655,8813,368965
0,10131,5035,2,228979,0,0,436,17955,0,23752,10863,551891
0,8609,6621,5,257466,0,0,273,24977,0,24034,12314,580487
2,13962,8630,9,430678,0,0,645,33781,0,39533,16249,890791
0,21338,10586,7,848843,0,0,567,26135,0,53391,22207,766856
