T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
6,841,174141,1,925697,0,0,11968,73956,0,806,61402,369347
2,140,177540,4,1004469,0,0,9892,73610,0,505,58668,412725
2,298,180319,57,982879,0,7,10385,79345,0,1071,59124,646799
0,261,213605,3,1383908,0,0,11585,87248,0,973,69313,536880
1,25,183208,78,937317,0,10,29088,188449,0,1666,60754,620031
8,113,188810,2,1136386,0,0,14248,100775,0,969,60046,467310
2,525,286573,6,1733559,0,0,20184,162517,0,1135,84974,688302
2,251,303808,5,1918167,0,0,12490,145595,0,1159,75057,709419
2,170,220734,2,1331015,0,0,18493,152399,0,691,54435,499314
8,84,378430,7,1891438,0,0,20043,153191,0,1179,83298,622379
6,278,251116,5,1715004,0,0,20255,161479,0,1258,63252,414154
2,413,405604,10,2510626,0,0,25425,219036,0,60,90794,688200
1,249,611502,16,3546996,0,0,29425,272010,0,1573,136573,1036052
11,109,601689,26,3295387,0,0,37274,277308,0,72,136676,1158689
8,212,361171,13,2351117,0,0,26085,240965,0,63,87578,784171
17,117,423387,8,2536558,0,0,23095,197285,0,51917,90546,741007
13,1,484110,9,2669101,0,0,23922,217487,0,1810,106054,949934
9,126,481422,26,2534598,0,0,30753,248656,0,24,123125,997977
4,655,519350,27,2742713,0,0,31753,229253,0,2169,117417,987275
6,1049,347841,20,2241135,0,0,18257,163649,0,460,76592,677644
20,188,380852,16,2374030,0,0,19343,165221,0,849,97236,710461
0,505,299446,6,1984996,0,0,26063,236498,0,875,72854,651882
2,263,551961,35,2912764,0,0,36933,280920,0,1941,125580,1020398
4,277,710541,58,3560091,0,0,78464,648889,0,2122,153576,1128874
4,179,356733,27,1997368,0,0,24144,193281,0,1414,82412,695552
6,326,639651,44,3294802,0,0,26022,266653,0,2471,135442,1068538
4,331,446208,29,2882066,0,0,28265,288028,0,166,98215,875306
7,181,390298,23,2643636,0,0,38810,345111,0,794,90396,801762
0,215,512237,30,2977585,0,0,50759,370692,0,130,115474,905864
4,495,288625,16,2390626,0,0,23912,191787,0,48,73531,616746
8,135,333331,15,2550045,0,0,26267,212416,0,44,80620,713006
0,272,325081,4,2602370,0,0,41708,319277,0,884,77869,684935
2,127,356775,16,2304879,0,0,36144,282420,0,34,81130,648411
0,84,249922,11,2191043,0,0,13456,135743,0,723,66394,610036
8,113,404133,12,2955856,0,0,23304,234472,0,17358,91263,789061
6,213,325022,15,2473651,0,0,13287,142659,0,239,86728,743300
6,180,459092,18,3015594,0,0,39098,315362,0,98,109232,861991
2,124,301209,10,2169128,0,0,23748,204573,0,1783,75834,642715
35,263,263798,10,2131449,0,0,14373,123642,0,835,71912,660718
2,176,284488,10,2285783,0,0,16832,169627,0,3029,76874,642705
4,75,281966,11,2369217,0,0,16587,199388,0,1942,76826,711801
4,86,252657,7,2194469,0,0,21533,233958,0,1723,70109,685409
2,511,292593,3,2194128,0,0,32445,311345,0,2016,89338,691682
4,344,236257,9,1835086,0,0,14206,191616,0,858,64785,577134
6,89,289082,5,2203626,0,0,16498,191337,0,1007,86427,712262
5,285,334146,6,2516221,0,0,16846,167529,0,3736,99506,852813
0,390,249325,6,2264375,0,0,19902,250871,0,4227,74945,639690
1,121,293659,9,2288509,0,0,21930,205116,0,1182,77870,742957
4,136,268795,11,2347472,0,0,12835,159998,0,2230,70024,753176
6,108,334596,8,2877437,0,0,16089,193114,0,1570,80088,865282
4,110,286610,3,2410392,0,0,15582,156596,0,21,78513,748948
10,104,318470,5,2553781,0,0,14905,152040,0,148,80621,805354
10,1,367943,8,2409073,0,0,23269,198653,0,74,106584,773751
10,221,302547,7,1998524,0,0,19028,160225,0,81,85168,664030
0,334,278063,6,2098105,0,0,12955,158212,0,209,81422,738471
9,270,297669,3,2323880,0,0,20237,238646,0,7,85406,804733
1,101,369613,8,2881466,0,0,21036,205356,0,31,112233,958932
2,111,361142,12,2842222,0,0,17716,201736,0,139,97520,977649
2,57,206406,4,1602260,0,0,14114,133788,0,405,65649,598415
10,145,234276,1,1834546,0,0,11855,117538,0,78,77929,642444
6,149,276110,10,2048697,0,0,22297,249423,0,407,79969,715004
0,182,284388,3,2041912,0,0,18504,162739,0,195,82970,715719
93,382,208825,16,1634410,0,0,9299,108015,0,335,60203,535647
0,551,218232,4,1857390,0,0,14953,126812,0,230,67457,547472
2,285,333874,8,2499666,0,0,12427,119823,0,248,88912,764012
2,198,264776,4,1888648,0,0,19925,148904,0,16,77995,612762
2,199,240576,4,1969487,0,0,14640,116091,0,129,68439,606818
0,139,198246,5,1750491,0,0,13716,130064,0,324,59065,558645
0,138,228783,3,1905160,0,0,14091,125199,0,284,66423,623718
3,211,240341,5,1914109,0,0,21194,175782,0,224,71622,629596
0,531,238861,4,1881115,0,0,21593,188111,0,154,69302,596154
11,436,676113,22,3882587,0,0,24807,269855,0,384,165191,1520770
27,671,401568,22,2761417,0,0,25290,239660,0,154,115009,982121
2,2,256210,6,2188136,0,0,18939,181583,0,25,82354,771451
9,195,304615,10,2465600,0,0,15954,184745,0,328,89423,901469
2,1,397242,19,2807003,0,0,20687,197233,0,418,111739,971028
2,185,324543,14,2470703,0,0,17555,207688,0,222,97591,843049
2,208,259085,7,2022892,0,0,14349,186500,0,93,78593,758067
4,449,621068,19,3450549,0,0,22641,256440,0,525,153628,1292443
14,124,561511,34,3391353,0,0,45042,416694,0,1019,138573,1295653
6,404,355424,9,2722188,0,0,22171,211589,0,273,98924,925309
12,320,473063,19,2861481,0,0,23286,219548,0,1334,126694,1101898
6,247,351124,7,2219131,0,0,13836,127719,0,333,93722,741832
9,275,581685,42,3192014,0,0,31476,342423,0,827,179493,1248560
7,210,513630,40,2879232,0,0,53345,590625,0,1242,175727,1191764
96,350,1122914,128,5637077,0,81,64181,580078,0,5736,340978,2097165
15,274,1153271,239,5165184,0,0,81888,600602,0,287,318621,2312590
9,291,733823,66,3637000,0,0,68452,600274,0,393,222481,1403391
8,474,633135,58,3498132,0,0,29384,353829,0,884,189780,1256253
3,299,465256,27,2376003,0,0,25495,261213,0,558,136416,959281
6,241,483324,62,2994189,0,0,29595,293586,0,1215,139395,1100466
9,171,677980,73,3401454,0,0,44496,372397,0,167,201471,1394542
14,212,593445,58,3176251,0,0,30953,385812,0,714,205004,1387276
104,359,689448,87,4123907,0,0,26819,324613,0,890,233515,1726063
3,660,803906,107,4099579,0,0,47972,497039,0,245,271455,1843457
8,136,1060488,146,5527950,0,0,66794,712083,0,8,316655,2280957
17,1071,958868,127,4821966,0,0,64742,667303,0,34,277385,2028201
2,116,477265,53,3106088,0,0,39073,356004,0,268,160737,1425718
17,260,743827,100,4442498,0,0,49858,466013,0,1040,234200,1815009
12,362,709616,97,5100057,0,0,45608,449579,0,616,211387,1796043
16,186,560386,72,4402325,0,0,46161,490322,0,366,178436,1575965
2,57,598400,66,4312967,0,0,34956,330063,0,604,200778,1542537
10,107,578628,66,4430935,0,0,30010,368510,0,163,172448,1525050
3,221,472630,48,4214425,0,0,22817,320012,0,452,150020,1333004
4,115,440677,51,3651941,0,0,22179,317338,0,380,155871,1265390
3,215,681841,89,5674298,0,0,82404,959299,0,121,207140,1659638
2,1,525247,88,4999943,0,0,30223,496735,0,1168,173240,1522537
7,91,746424,129,7087656,0,0,24145,420096,0,1321,218611,2083080
4,494,531576,71,5721282,0,0,24379,437212,0,616,164979,1645942
8,122,544306,76,5559402,0,0,37486,450069,0,41,159248,1489518
4,196,429727,97,5162165,0,0,37778,526387,0,632,128232,1397845
13,695,429486,54,5554596,0,0,17035,267623,0,583,126470,1447307
7,173,406174,41,5151251,0,0,30617,448524,0,93,118556,1352029
16,469,415116,34,5274497,0,0,26400,434406,0,328,119515,1425540
10,400,476264,52,5529994,0,0,28349,448327,0,489,123381,1461701
0,431,313857,25,4253808,0,0,27871,399109,0,295,92866,1078204
12,471,457970,43,5327299,0,0,20121,304423,0,1035,114058,1221828
4,170,467190,53,5308602,0,0,18847,286397,0,12961,129401,1372949
6,536,529842,63,4813899,0,0,16583,273242,0,21011,146257,1399899
3,144,541307,76,5148494,0,0,31613,420581,0,14546,144860,1434448
2,535,475644,65,5327416,0,0,26638,354278,0,10411,129551,1307960
6,111,356898,27,6415770,0,0,23175,363879,0,8020,101317,1102521
17,605,706553,96,9233965,0,0,27527,572921,0,16273,202997,1772398
15,383,491238,39,6081909,0,0,44483,704370,0,7,133090,1253521
10,489,726368,114,8193459,0,0,35904,518367,0,8355,203002,1697726
4,1,365791,44,5326998,0,0,73991,790144,0,11008,110079,1115591
10,136,499997,36,6943633,0,0,26718,442875,0,15051,151219,1314827
4,189,484576,29,5802735,0,0,28561,599077,0,10026,140792,1162724
0,154,425535,34,6175734,0,0,42426,530323,0,62,138070,1201015
6,151,299900,19,4062811,0,0,18613,300984,0,162,92541,900569
0,60,273340,21,5345817,0,0,14363,271148,0,209,86714,972752
2,539,391285,30,6559930,0,0,28447,462334,0,535,120473,1185662
2,186,369410,31,5740339,0,0,25304,448120,0,255,103614,1163882
4,384,435272,42,5543692,0,0,35077,553369,0,716,100518,923746
2,189,518535,32,6627704,0,0,30726,486761,0,330,115762,1126170
114,309,350482,26,4981970,0,0,18025,387430,0,590,90955,1026775
0,198,439050,21,5488558,0,0,36847,572036,0,124,112649,1132597
2,602,526923,58,8121871,0,0,18413,304900,0,284,138291,1725239
10,556,455654,34,6174833,0,0,29814,471576,0,622,119585,1417524
11,137,411458,62,5366402,0,0,24427,525747,0,850,120614,1478273
2,146,280541,22,4439209,0,0,16211,305607,0,295,90402,1087778
0,820,384924,37,5943682,0,0,15585,307925,0,659,107259,1015045
3,169,310384,28,5517261,0,0,19749,373760,0,13,85694,1036141
5,331,414543,48,6149143,0,0,20617,357290,0,194,103876,1252986
3,236,390234,58,5882696,0,0,31160,578278,0,741,97377,1257445
7,1,278861,13,5105682,0,0,16974,325957,0,93,83093,959749
5,439,283394,21,5251659,0,0,14315,294767,0,2,77293,987983
9,126,285813,21,5408846,0,0,16438,357216,0,876,79200,1046252
0,85,237920,23,4408281,0,0,21003,418268,0,484,69557,904628
2,125,437542,67,7265184,0,0,52231,772466,0,680,113319,1580843
2,358,203233,22,3898849,0,0,8622,192807,0,64,59440,787907
0,475,445244,55,6435090,0,0,21240,398045,0,87,104880,1292096
4,307,476963,38,8123086,0,0,22508,407560,0,22,121286,1434675
8,218,404191,39,7080416,0,0,38335,558030,0,1,110759,1357605
4,132,284776,36,4948276,0,0,23825,447984,0,773,76564,994861
4,405,307039,43,5342998,0,0,18894,344511,0,218,83308,1131904
4,368,305781,18,5503262,0,0,21991,392165,0,160,88433,1039408
8,1,327131,29,5534980,0,0,21319,319241,0,1,92487,1076365
2,263,384480,30,4967462,0,0,30879,453053,0,843,109917,1183889
9,300,311406,30,4697514,0,0,19805,315044,0,150,87048,1103610
120,1,269269,23,4590593,0,0,12215,245748,0,184,77861,861797
10,25,480812,63,6794381,0,0,25339,447156,0,624,111659,1274429
1,247,411086,40,5674861,0,0,23309,398845,0,1357,104145,1117157
4,165,378460,49,6050135,0,0,25276,431597,0,80,99001,1204764
2,194,446997,81,6165745,0,0,26540,543839,0,80,112582,1320991
0,504,268951,23,4906506,0,0,18013,361044,0,73,79349,1039124
6,581,456333,55,6018473,0,0,26525,449712,0,368,115149,1413299
13,396,414566,45,6416982,0,0,23178,420936,0,1719,125370,1285537
18,228,272660,21,5029490,0,0,17541,415736,0,165,85608,1011221
7,106,312518,23,4702502,0,0,40975,789831,0,107,96931,1001137
4,388,251041,23,5092063,0,0,10491,288376,0,62,84657,1107627
2,181,274474,20,5188027,0,0,16105,413293,0,75,84830,1151199
2,1,235315,24,3787387,0,0,20781,376376,0,3,76943,875878
4,168,196397,13,4271053,0,0,10623,221799,0,4,77793,969576
4,196,238974,7,4417194,0,0,16398,309867,0,0,86220,919093
9,119,339267,15,5134617,0,0,16302,302405,0,3,95302,1090546
0,1,285668,22,4585137,0,0,18001,330912,0,79,88019,1041991
8,154,304331,33,5284859,0,0,24175,420955,0,101,88737,1105306
8,306,306888,30,4528275,0,0,23128,492050,0,544,95378,983762
18,146,302169,13,4368790,0,0,13324,301960,0,17,104739,950285
2,127,440337,29,5305569,0,0,17761,320845,0,144,128130,1317322
4,224,376260,32,5303225,0,0,11698,256403,0,341,111255,1273110
8,114,378605,30,5693589,0,0,21714,410285,0,187,108608,1227796
1,326,322919,28,4979425,0,0,26262,490019,0,912,102338,1044748
1,413,233245,16,3859669,0,0,11596,263641,0,258,78412,858532
6,1,424417,45,6750215,0,0,14684,310027,0,1186,123051,1468097
2,152,350611,23,4712091,0,0,12591,250884,0,834,104938,1157928
10,191,540315,66,6725307,0,0,26841,576442,0,264,137042,1451124
30,148,377674,47,5212064,0,0,15447,289527,0,339,101602,1269798
4,151,332499,26,5314068,0,0,12328,297393,0,218,105676,1131072
4,1,396082,30,5559526,0,0,19675,379475,0,489,121454,1181853
2,228,302248,17,4871973,0,0,21308,328872,0,174,95388,1021800
5,287,341721,26,5673217,0,0,23202,388119,0,253,97821,1126726
2,157,308537,30,4885420,0,0,41204,746046,0,26782,105246,1263417
2,706,205463,8,3457473,0,0,8575,168187,0,839,64617,867696
1,334,340263,23,5401944,0,0,15507,314613,0,9742,109441,1330407
2,177,321593,17,4898809,0,0,16584,462231,0,1520,120583,1292521
2,212,407181,28,5723699,0,0,28037,673796,0,3472,127747,1385929
8,1,459141,50,5672635,0,0,33931,559261,0,5284,126771,1837821
3,0,235192,20,4239711,0,0,22254,296404,0,18962,83242,1234241
9,167,446929,39,6362457,0,0,27778,454110,0,22569,149629,2179834
0,193,342530,20,5228820,0,0,15659,311680,0,766,125882,1726018
0,121,416678,21,6712663,0,0,16911,318803,0,3278,135282,2131675
2,127,200184,6,4866504,0,0,10534,222117,0,94249,78448,1300166
0,164,282805,11,5933797,0,0,10935,220291,0,93377,98913,1721332
0,281,260214,12,5555290,0,0,13047,288942,0,6741,110634,1960727
5,167,322187,20,7436245,0,0,16767,389923,0,3957,130204,2279098
6,1,293498,22,6352759,0,0,15356,370016,0,4269,119207,2362992
8,232,267630,21,5195684,0,0,15945,423640,0,4089,103781,1907182
0,152,308800,22,5893902,0,0,12574,293312,0,3320,118718,1948412
4,117,241405,13,4894564,0,0,16335,359542,0,1719,100480,1764324
11,1,454479,24,6445715,0,0,13553,251600,0,9480,142918,2499233
11,700,325251,14,5637960,0,0,19540,687260,0,1669,145605,2388159
10,142,298598,17,5178381,0,0,23688,556043,0,6391,128617,2001188
491,114,229191,4,3994883,0,0,11999,229111,0,238,94381,1670091
18,150,339914,9,5930720,0,0,14858,285731,0,2328,124716,2120599
2,474,379439,17,5855544,0,0,17098,341824,0,1171,135637,2017714
4,85,275164,14,4935442,0,0,15250,316137,0,3808,103509,1750979
8,480,428932,22,7158378,0,0,19836,362246,0,1688,143681,2355472
10,169,283384,13,4523949,0,0,17172,347112,0,975,101828,1679923
6,285,517644,36,6770779,0,0,26789,395015,0,581,184673,2763282
6,172,291991,21,4452858,0,0,15019,311739,0,1672,116968,1967184
4,354,273162,13,5126607,0,0,17732,285092,0,1554,116742,1792002
0,139,232660,18,4100404,0,0,16090,280920,0,11,107179,1546009
13,258,299114,18,4295089,0,0,17799,299804,0,644,124338,1849256
4,601,345018,27,5263527,0,0,21317,418113,0,5223,148829,2385719
2,203,226340,12,4093257,0,0,19323,371408,0,28617,109742,1711856
4,224,117174,8,1933183,0,0,11321,307057,0,20016,49554,746205
2,165,340318,22,5315579,0,0,16398,348788,0,42940,146599,2514150
2,411,367457,29,4846015,0,0,32070,538734,0,41483,148044,2535315
31,261,328869,13,5212575,0,0,22347,429603,0,29864,138481,2603571
2,258,275139,14,4623611,0,0,34222,561545,0,25921,136771,2372859
2,470,233794,14,4072663,0,0,57847,856167,0,14325,118761,2259482
3,204,175970,10,3157842,0,0,13057,249450,0,11731,98257,1758101
0,222,344529,12,5399270,0,0,18015,271913,0,24072,162682,2925104
2,50,223071,8,3460594,0,0,14418,264227,0,17540,113394,2213348
0,0,185404,16,2895252,0,0,15764,213776,0,14554,107149,1922144
0,123,177130,4,2871084,0,0,15347,237166,0,11522,96554,1532227
3,557,190169,8,3575724,0,0,13649,215102,0,10301,102026,1694366
6,87,214717,7,3781367,0,0,12427,232252,0,11552,116713,1903423
2,127,234680,7,4046987,0,0,14063,285569,0,28547,116649,2041953
2,10,218583,6,3908799,0,0,13887,231228,0,46207,115698,1919160
6,530,174560,6,3253729,0,0,16836,236170,0,28621,99615,1451513
2,130,150566,0,2423638,0,0,10187,172798,0,49011,97635,1300245
3,1,125213,2,2581211,0,0,12664,196039,0,38271,73490,1245381
0,184,104356,1,2303865,0,0,10274,182185,0,9843,64531,1032217
0,191,97416,1,2164964,0,0,7010,162432,0,21486,60898,908623
2,132,76371,0,1440238,0,0,5809,132881,0,1066,44470,795335
2,83,75482,6,973227,0,0,4917,84158,0,284,55199,1114608
2,76,68562,11,1119320,0,0,5345,118335,0,88,45932,1081858
4,127,82181,3,1343559,0,0,5989,165836,0,112,50612,845722
3,123,98734,22,740236,0,0,9353,116908,0,63,58075,914543
4,167,162229,1,2969251,0,0,13643,185959,0,45,98140,1415585
4,96,196266,6,3706448,0,0,11708,221114,0,21,110221,1867561
2,172,170732,5,3231251,0,0,20729,424421,0,50,87961,1527995
2,444,182869,8,3412641,0,0,12199,237252,0,7,90922,1564314
11,108,241758,18,3638416,0,0,34938,543920,0,374,104548,1850126
2,245,208131,22,3513138,0,0,12648,248061,0,62,97087,1810342
5,212,192499,11,3903346,0,0,8913,263454,0,12,95089,1623434
3,541,167619,8,3350570,0,0,13143,275470,0,7,84562,1404019
8,285,190562,4,3316340,0,0,17924,385367,0,17,91926,1455057
21,241,195336,20,3292775,0,0,15005,284898,0,39151,86285,1375753
4,147,162720,6,3002354,0,0,15909,346300,0,15426,82168,1302415
9,689,239923,8,4777854,0,0,15044,293728,0,71524,113173,1858492
28,212,284358,20,4372259,0,0,19121,376366,0,31062,125379,1995259
28,72,203806,35,2971762,0,0,16723,302594,0,18801,101856,2198535
5,154,183749,5,3767137,0,0,13535,256214,0,18746,86676,1620693
12,329,287086,13,5464909,0,0,13320,230344,0,30146,111255,1939824
2,179,251220,9,3897381,0,0,10213,203143,0,30496,102925,1723232
0,523,211407,6,3977723,0,0,19675,334364,0,19385,90585,1663287
8,1,486039,31,6376743,0,0,21346,340980,0,46229,169909,2826006
6,622,261500,16,5016092,0,0,17093,341397,0,31716,100055,2213857
12,407,256193,9,4115524,0,0,13063,244491,0,30326,119919,1939236
7,129,196165,7,3339254,0,0,13236,250892,0,27436,82623,1443355
0,242,240964,13,3793919,0,0,15043,229056,0,25438,91584,1712410
7,168,205126,9,2962249,0,0,29694,379093,0,31665,85910,1504804
6,560,170376,8,3060215,0,0,11501,175347,0,23372,78555,1364358
8,184,162396,16,2871483,0,0,10040,167253,0,32781,75792,1414027
7,371,225437,5,3436208,0,0,13496,171295,0,40833,99965,1623388
2,132,268989,20,4213173,0,0,19398,287574,0,54731,114274,1968884
0,319,216105,3,3234779,0,0,14081,204753,0,52281,94629,1698251
4,88,135353,23,2095459,0,0,11890,155468,0,28699,75303,1957639
1,178,177252,8,3335520,0,0,12493,336821,0,42293,88096,1531918
6,124,225234,17,3751707,0,0,11451,205692,0,36569,95967,1875125
2,670,186139,9,3857297,0,0,14091,277433,0,21293,81806,1712178
7,154,195030,5,3770553,0,0,11279,173350,0,12245,85244,1670226
7,709,364835,28,4944161,0,0,17377,232523,0,60894,167956,2657018
12,261,394596,38,4328308,0,0,17306,261444,0,51729,166134,2651453
6,197,415505,27,4336872,0,0,30102,484381,0,11978,159822,2550517
6,199,248983,13,3148605,0,0,18240,263936,0,27343,104800,1666851
3,428,221968,6,3328993,0,0,18763,297604,0,26723,90371,1678846
4,583,384991,28,5385866,0,0,23134,261019,0,166696,147972,2397552
5,423,310048,48,4452956,0,0,21546,389578,0,86810,119795,2307912
0,556,278970,16,4482590,0,0,26738,470929,0,110309,111816,1925457
4,151,410685,23,4160523,0,0,37809,468072,0,138166,148838,2281632
16,344,341475,43,3621307,0,0,14669,159334,0,69495,136939,2214921
6,177,276567,20,3813361,0,0,19501,328291,0,112317,103987,1823641
4,119,318156,30,3648185,0,0,19711,342521,0,79739,106045,2121978
13,233,462424,54,5336936,0,0,34538,460801,0,101875,170941,2833738
0,157,310388,54,3892697,0,0,28619,453309,0,133790,123307,2073526
11,550,320131,35,5087886,0,0,19363,382688,0,2613,141610,2666286
16,1444,537874,73,6429471,0,0,50414,710523,0,906,202197,3138241
3,269,704698,101,6506673,0,0,36852,573038,0,26959,278943,3979968
12,669,367385,48,5185769,0,0,41319,628891,0,1698,151959,2644354
13,1,332910,34,5288025,0,0,49198,583120,0,2318,121477,2405164
0,1,248233,14,4122024,0,0,18174,231583,0,455,98716,1642113
2,164,220112,19,4855833,0,0,10867,187732,0,808,89183,1901911
14,266,257407,16,4870672,0,0,15639,233365,0,492,107274,2013109
2,197,274048,17,4810578,0,0,19871,276910,0,910,105635,1958238
4,212,237909,14,4532793,0,0,14183,212570,0,356,93037,1813483
5,299,174756,16,3228882,0,0,13809,189355,0,473,69672,1375876
7,187,206819,14,3234993,0,0,15720,198282,0,1827,86557,1524786
8,47,208663,10,3443198,0,0,15102,212690,0,1667,87115,1471796
4,598,213177,7,3437133,0,0,18020,262755,0,1636,85369,1343013
8,231,246776,9,3831780,0,0,24450,277318,0,1458,102729,1477583
2,103,182903,8,2999280,0,0,8645,110326,0,956,67833,1017054
0,1,225150,12,4344691,0,0,11950,192792,0,732,81271,1501299
2,390,213396,13,3672291,0,0,13113,193344,0,1633,81728,1563520
12,253,327094,26,4186093,0,0,14341,284138,0,850,107097,2222200
4,225,242619,18,3476407,0,0,14168,186109,0,1113,105281,1726489
2,501,204288,15,3557117,0,0,10012,188510,0,1235,100956,1707621
5,323,292239,26,4642722,0,0,13160,248256,0,940,127821,2081888
4,170,261513,14,4399446,0,0,14239,218365,0,641,107626,2087074
7,1,262567,27,3981651,0,0,17045,382658,0,477,105033,1955035
2,755,228511,16,3802634,0,0,30778,300628,0,49,97976,1651593
8,529,371890,35,5502149,0,0,46924,632382,0,388,136800,2332691
1,210,223610,11,3424709,0,0,17640,287542,0,1639,84740,1933167
0,577,259221,5,4600535,0,0,20951,264196,0,449,89894,2057710
2,253,189676,8,3155878,0,0,21227,261929,0,469,77319,1620962
6,534,107335,5,1529775,0,0,9389,100518,0,1031,56784,1063463
4,1,194421,3,3293942,0,0,15600,174681,0,1031,92015,1656525
4,632,226063,5,2813704,0,0,12563,166868,0,958,100876,1807344
0,611,200733,5,2958855,0,0,17312,216927,0,1348,76810,1631449
2,222,142422,31,1638942,0,0,16524,131718,0,1302,63808,1915615
6,776,228804,7,3223200,0,0,10963,120397,0,1262,98348,1830053
0,1,252633,10,2959642,0,0,17369,200472,0,1625,107966,1941419
4,623,351677,8,2776559,0,0,16160,204237,0,3052,128371,2223385
16,702,357392,17,4227733,0,0,32735,433133,0,3188,150605,3062957
2,288,399894,32,4229750,0,0,41737,472604,0,5116,138036,3104785
4,173,187886,18,3080108,0,0,13842,267257,0,2243,87685,2012519
8,131,197455,10,3214900,0,0,16361,226736,0,307,93337,1764174
10,359,354669,17,4665060,0,0,14713,270657,0,3185,143976,2537242
5,233,289602,31,3548634,0,0,18039,346270,0,4175,122879,2435102
2,431,263573,36,4204398,0,0,19975,383271,0,2252,122279,2665202
3,297,245521,19,4397035,0,0,17407,295119,0,858,108922,2482731
2,174,300551,30,4388315,0,0,22402,391614,0,496,148068,3054332
4,1,185837,14,3138719,0,0,13523,268119,0,252,106181,2044470
1,158,212946,16,3003334,0,0,14293,259534,0,2496,101037,2156540
4,598,258430,29,4327161,0,0,22177,284028,0,5159,120708,2714417
4,1,278624,23,3903430,0,0,19570,316710,0,1050,133390,2557897
2,227,252228,7,4000594,0,0,14605,225176,0,2367,120257,2248904
6,602,258690,15,4187421,0,0,21504,349604,0,86,113507,2308679
0,223,260318,12,3403947,0,0,22557,355773,0,324,119940,2330234
2,250,205152,9,3076948,0,0,15740,198334,0,128,102868,1969139
0,575,240724,8,4158883,0,0,22508,235405,0,1380,111011,2093920
8,632,362787,30,5280500,0,0,27658,384383,0,2487,167842,3220249
0,737,310937,25,4123796,0,0,12992,199844,0,4077,150059,2890641
4,861,309089,16,3968773,0,0,45488,565407,0,96,141885,2822692
0,401,285643,10,4303960,0,0,17464,254660,0,611,137909,2730274
2,274,263992,25,4467741,0,0,21385,237408,0,2235,115976,2556737
0,185,331402,20,4526471,0,0,21660,272347,0,3485,152961,3217169
4,312,229972,11,3665490,0,0,25291,501285,0,2229,118847,2133661
2,325,345432,22,4569061,0,0,20842,274864,0,3795,176260,3372419
8,204,275769,13,3619795,0,0,12667,173661,0,2259,139347,2771612
4,589,236436,8,3934593,0,0,22085,302780,0,520,122878,2204371
4,446,429171,25,5279810,0,0,31824,491685,0,4474,212602,3629401
10,1,412265,31,5015988,0,0,32136,458487,0,215,197378,3598980
8,1040,326356,18,4220935,0,0,27355,345891,0,4743,158005,2669170
1,214,232444,9,3487741,0,0,16721,213158,0,196,114391,2177104
0,456,282200,11,3857918,0,0,20913,266066,0,2706,137211,2435821
11,235,320124,8,4226418,0,0,19203,258197,0,2859,127588,2532157
12,277,507765,35,6910586,0,0,42496,508798,0,946,225609,4146181
0,1,335235,28,4713380,0,0,29157,385812,0,5576,163643,3103778
0,73,246591,11,3560544,0,0,13721,202331,0,1592,138435,2406549
4,542,265191,9,3949273,0,0,21929,307039,0,1750,123861,2217535
7,255,388503,12,4444496,0,0,74237,798785,0,3068,148044,2424375
4,660,283026,5,3366286,0,0,20468,220939,0,942,135084,2112802
1,585,281620,47,2642748,0,0,17030,191721,0,3641,152505,3317920
0,1,235018,5,2928068,0,0,18182,206318,0,2007,119802,2120500
4,168,242053,9,3576852,0,0,12501,197734,0,1696,108590,2402625
6,122,209969,24,2463931,0,0,24747,442870,0,183,118075,3045852
6,271,252254,12,3531875,0,0,51149,663315,0,161,121931,2562174
2,400,294474,10,4111424,0,0,29888,636250,0,1461,139563,2756643
8,17,307576,19,4191804,0,0,32715,595219,0,449,156281,3228138
5,357,292968,17,4734957,0,0,21820,327962,0,978,152832,3168393
4,219,356377,35,5651874,0,0,22622,448684,0,5009,167029,3942733
6,355,302728,21,4437766,0,0,30893,342825,0,3342,128379,2742954
3,271,259870,14,3677697,0,0,15186,233574,0,1891,139890,2951611
0,1,254077,8,3534498,0,0,18588,296826,0,1839,131219,2618173
4,143,213747,5,2698349,0,0,17238,209073,0,1966,94594,2003254
2,1,369618,9,3652104,0,0,34785,411812,0,3273,155433,2684807
0,1,194909,10,2623916,0,0,17181,235780,0,1680,89743,1924777
1,200,229135,7,2532707,0,0,17976,208762,0,1000,103814,1855101
0,328,203123,13,2733047,0,0,14560,203239,0,2407,103888,1907442
6,440,370046,14,4722947,0,0,22334,413149,0,4797,185922,3247220
2,335,288571,12,3377056,0,0,23704,364519,0,4046,140945,2535436
12,896,422698,34,4666417,0,0,51222,482893,0,387,177558,2966667
4,1056,461541,33,5345790,0,0,23648,309267,0,4799,191483,3410502
1,417,459077,32,5525155,0,0,40417,482478,0,3248,213634,3774062
4,246,615997,60,6165230,0,0,32274,409407,0,3415,240385,4013745
8,894,804113,96,7743779,0,0,67914,903036,0,5653,328370,4985682
18,330,1118882,161,9651954,0,0,99565,877641,0,4082,318412,4939855
10,1866,1200499,156,9142662,0,0,68061,735236,0,3277,380373,5682622
10,1561,1249169,108,9617547,0,0,75976,789210,0,2910,325521,4653330
16,1241,1128262,144,8932312,0,0,92831,904330,0,1458,354221,5883221
4,659,794697,96,7882754,0,0,85455,1149228,0,5139,273508,4342037
